date,precipitation_sum_open,temperature_2m_mean_open,temperature_2m_max_open,temperature_2m_min_open,relative_humidity_2m_mean_open,precipitation_sum_nasa,temperature_2m_mean_nasa,temperature_2m_max_nasa,temperature_2m_min_nasa,relative_humidity_2m_mean_nasa,year,month,season
2012-11-16,0.25,15.875,22.4,8.725,56.0,0.0,17.62,25.3,12.24,26.4,2012,11,Post-monsoon
2012-11-17,0.25,15.025,20.65,9.75,65.5,0.05,16.21,24.98,10.14,37.52,2012,11,Post-monsoon
2012-11-18,0.0,14.85,21.925,8.825,62.0,0.08,16.29,23.76,10.63,47.14,2012,11,Post-monsoon
2012-11-19,0.0,14.45,21.825,8.575,57.5,0.0,15.94,24.16,11.01,40.94,2012,11,Post-monsoon
2012-11-20,0.0,14.7,21.95,7.5,52.5,0.0,14.98,24.18,8.38,35.6,2012,11,Post-monsoon
2012-11-21,0.0,15.25,21.175,9.925,51.5,0.0,15.81,23.47,11.02,33.27,2012,11,Post-monsoon
2012-11-22,0.0,14.5,21.525,9.025,54.5,0.0,16.99,25.79,11.93,32.0,2012,11,Post-monsoon
2012-11-23,0.0,13.9,20.325,8.275,59.0,0.0,15.75,22.47,11.7,36.37,2012,11,Post-monsoon
2012-11-24,1.0,12.075,17.775,7.324999999999999,64.25,0.0,14.21,21.25,8.92,49.81,2012,11,Post-monsoon
2012-11-25,0.0,12.25,18.0,6.15,59.25,0.0,13.34,21.97,6.8,46.57,2012,11,Post-monsoon
2012-11-26,0.0,12.675,19.9,6.575,56.75,0.0,14.82,22.81,8.76,39.4,2012,11,Post-monsoon
2012-11-27,0.05,13.425,20.05,6.05,54.5,0.0,15.29,23.31,8.44,38.67,2012,11,Post-monsoon
2012-11-28,5.65,12.85,18.175,8.925,71.5,4.84,15.37,20.96,10.52,45.95,2012,11,Post-monsoon
2012-11-29,1.2,11.2,15.825,6.5,74.0,0.61,13.49,20.56,8.61,61.74,2012,11,Post-monsoon
2012-11-30,0.0,10.25,16.8,4.8,68.25,0.31,11.69,21.2,6.65,48.01,2012,11,Post-monsoon
2012-12-01,0.0,10.425,18.7,3.425,60.25,0.0,13.38,22.64,7.59,32.29,2012,12,DJF
2012-12-02,0.0,10.875,18.9,3.65,59.25,0.0,13.83,23.05,7.83,30.66,2012,12,DJF
2012-12-03,0.0,11.375,19.875,4.175,58.0,0.0,13.55,23.58,6.87,32.76,2012,12,DJF
2012-12-04,0.0,11.925,20.775,4.45,58.75,0.0,14.95,24.55,7.57,28.92,2012,12,DJF
2012-12-05,0.0,11.875,19.35,5.75,60.75,0.0,14.77,23.05,10.3,32.47,2012,12,DJF
2012-12-06,0.0,12.475000000000001,20.2,6.575,63.0,0.0,14.72,24.05,9.79,33.07,2012,12,DJF
2012-12-07,0.35,13.9,20.925,8.25,55.75,0.0,15.44,24.22,10.46,33.15,2012,12,DJF
2012-12-08,0.0,13.7,21.175,7.75,59.0,0.0,16.32,25.0,10.92,37.82,2012,12,DJF
2012-12-09,0.0,13.175,20.95,6.7,61.75,0.0,15.67,24.75,9.99,36.73,2012,12,DJF
2012-12-10,0.0,13.15,19.425,8.625,66.75,0.0,15.78,22.4,11.69,34.94,2012,12,DJF
2012-12-11,3.7,10.825,16.525,6.375,77.75,0.43,13.81,19.66,9.78,40.34,2012,12,DJF
2012-12-12,1.95,11.4,16.025,5.45,76.25,0.13,12.4,19.32,7.36,45.59,2012,12,DJF
2012-12-13,21.85,9.525,11.325,8.25,86.25,25.59,9.19,11.98,7.13,70.54,2012,12,DJF
2012-12-14,9.75,9.3,10.425,7.8,86.25,1.2,9.94,13.92,7.5,83.72,2012,12,DJF
2012-12-15,1.8,9.4,13.175,5.9,84.5,1.28,10.43,15.66,6.47,74.6,2012,12,DJF
2012-12-16,0.0,9.7,15.225,5.175,73.75,0.0,10.31,17.58,6.27,62.29,2012,12,DJF
2012-12-17,2.25,10.6,16.2,4.6,64.75,0.1,10.05,18.89,4.63,54.95,2012,12,DJF
2012-12-18,0.0,10.1,15.475,4.825,70.5,0.24,11.1,18.98,6.11,59.12,2012,12,DJF
2012-12-19,0.0,9.175,15.825,3.85,68.25,0.0,10.54,19.69,5.0,45.58,2012,12,DJF
2012-12-20,0.0,8.674999999999999,16.25,3.175,66.25,0.0,11.74,22.09,6.53,35.81,2012,12,DJF
2012-12-21,0.0,8.75,17.175,1.975,66.0,0.0,11.88,22.52,5.26,36.51,2012,12,DJF
2012-12-22,0.0,9.55,18.175,1.9749999999999999,63.0,0.0,12.39,22.75,5.23,34.42,2012,12,DJF
2012-12-23,0.0,10.775,17.525,4.75,65.75,0.0,13.82,22.02,9.33,36.3,2012,12,DJF
2012-12-24,0.0,10.125,16.825,4.8,72.5,0.0,12.41,20.25,7.6,45.79,2012,12,DJF
2012-12-25,0.0,9.5,17.225,3.525,67.0,0.0,11.71,21.35,6.71,49.53,2012,12,DJF
2012-12-26,0.0,10.325,17.35,3.15,63.25,0.0,12.49,20.8,6.7,35.57,2012,12,DJF
2012-12-27,7.45,11.275,15.275,8.175,74.75,4.98,13.02,21.18,8.33,41.08,2012,12,DJF
2012-12-28,32.2,9.05,10.8,7.550000000000001,86.0,16.17,9.11,13.82,6.1,74.95,2012,12,DJF
2012-12-29,2.7,8.725,12.5,5.125,81.0,0.07,9.48,15.39,5.91,71.66,2012,12,DJF
2012-12-30,0.0,8.975,15.675,3.6,72.0,0.0,11.0,19.91,5.86,52.69,2012,12,DJF
2012-12-31,0.0,8.725,15.675,2.475,67.0,0.0,10.0,19.48,3.8,41.99,2012,12,DJF
2013-01-01,0.0,8.35,14.95,3.25,69.5,0.0,11.21,17.36,6.43,35.94,2013,1,DJF
2013-01-02,0.0,7.65,14.45,2.075,68.25,0.0,8.05,17.35,1.54,45.47,2013,1,DJF
2013-01-03,0.0,7.3,13.8,1.9249999999999998,72.5,0.0,9.25,16.95,4.98,39.13,2013,1,DJF
2013-01-04,0.0,6.4,12.925,1.15,69.25,0.0,7.77,16.03,3.62,44.09,2013,1,DJF
2013-01-05,0.0,6.2,13.05,0.025000000000000015,66.5,0.0,7.87,16.39,3.06,39.23,2013,1,DJF
2013-01-06,0.0,6.225,12.875,0.775,71.0,0.0,7.64,15.13,3.49,38.71,2013,1,DJF
2013-01-07,0.0,5.325,12.25,-0.075,68.0,0.0,6.49,15.17,1.67,44.95,2013,1,DJF
2013-01-08,0.0,6.775,12.7,-0.775,61.75,0.02,6.08,12.4,1.5,45.21,2013,1,DJF
2013-01-09,0.0,7.5,14.525,2.05,65.75,0.02,8.07,16.89,3.05,59.35,2013,1,DJF
2013-01-10,0.0,7.3500000000000005,15.175,1.15,66.5,0.0,8.7,18.25,2.75,49.48,2013,1,DJF
2013-01-11,1.25,9.575,16.85,1.55,63.75,0.23,11.23,19.12,4.56,38.69,2013,1,DJF
2013-01-12,6.2,8.875,12.925,4.125,84.5,3.1,11.2,17.56,6.7,76.43,2013,1,DJF
2013-01-13,0.0,8.25,15.125,2.725,77.75,0.0,9.44,18.75,4.21,50.07,2013,1,DJF
2013-01-14,0.0,9.175,15.75,2.25,71.75,0.0,10.07,18.86,4.68,36.79,2013,1,DJF
2013-01-15,0.0,9.45,16.35,4.375,73.25,0.0,11.26,18.55,6.06,34.88,2013,1,DJF
2013-01-16,0.65,9.5,15.85,4.575,73.5,0.0,10.31,17.58,5.38,39.39,2013,1,DJF
2013-01-17,4.949999999999999,8.625,12.1,5.8,80.5,6.26,8.01,11.07,6.4,73.07,2013,1,DJF
2013-01-18,0.0,7.925,12.7,2.95,74.0,1.87,9.22,15.14,5.81,62.07,2013,1,DJF
2013-01-19,0.0,6.925,12.9,2.05,77.75,0.0,7.81,16.21,2.28,52.86,2013,1,DJF
2013-01-20,0.0,6.7,13.8,0.925,69.25,0.0,7.55,16.94,1.54,43.64,2013,1,DJF
2013-01-21,0.0,6.95,14.925,-0.17500000000000002,64.25,0.0,8.12,19.27,0.35,37.03,2013,1,DJF
2013-01-22,0.2,8.475,15.45,-0.049999999999999975,59.0,0.0,9.39,19.17,1.83,36.91,2013,1,DJF
2013-01-23,0.0,8.125,14.25,2.65,64.75,0.0,10.07,16.11,5.33,51.87,2013,1,DJF
2013-01-24,0.0,8.35,15.975,1.375,64.0,0.0,9.74,19.95,2.75,47.12,2013,1,DJF
2013-01-25,0.0,8.5,16.275,1.65,60.5,0.0,10.66,20.82,3.3,39.26,2013,1,DJF
2013-01-26,0.0,8.425,16.8,1.3250000000000002,61.5,0.0,11.01,21.16,4.23,35.58,2013,1,DJF
2013-01-27,0.0,9.5,15.95,1.95,58.5,0.0,11.39,20.79,3.84,37.15,2013,1,DJF
2013-01-28,0.0,10.2,18.375,2.5,64.0,0.0,13.41,23.41,6.58,38.49,2013,1,DJF
2013-01-29,0.0,11.174999999999999,18.925,5.175,63.0,0.0,13.66,22.51,7.27,38.09,2013,1,DJF
2013-01-30,0.7,12.0,17.075,5.699999999999999,64.5,0.0,12.42,18.91,8.01,42.87,2013,1,DJF
2013-01-31,0.8,11.675,18.6,6.3,69.0,0.0,13.55,21.98,8.46,51.14,2013,1,DJF
2013-02-01,0.0,12.525,18.075,5.175,68.0,0.0,13.68,22.03,7.27,55.41,2013,2,DJF
2013-02-02,0.0,12.3,17.5,6.375,69.75,0.0,12.35,18.26,7.73,68.01,2013,2,DJF
2013-02-03,35.349999999999994,10.225,13.6,6.1,81.75,12.72,10.34,14.06,6.98,77.42,2013,2,DJF
2013-02-04,90.4,10.1,12.575,7.725,91.0,62.75,10.75,13.71,9.41,94.52,2013,2,DJF
2013-02-05,48.6,8.675,10.65,6.775,88.5,25.42,11.2,14.92,8.92,91.7,2013,2,DJF
2013-02-06,0.0,9.25,14.725,4.6,78.5,0.04,10.05,16.86,5.26,73.81,2013,2,DJF
2013-02-07,0.0,9.025,15.675,3.025,73.0,0.0,9.24,17.89,2.83,55.39,2013,2,DJF
2013-02-08,0.0,9.075,17.125,1.425,65.25,0.0,9.3,19.47,-0.03,46.3,2013,2,DJF
2013-02-09,0.0,10.35,17.9,3.175,62.25,0.0,11.31,19.97,3.47,43.28,2013,2,DJF
2013-02-10,0.0,10.825,18.049999999999997,3.325,68.5,0.0,12.63,20.84,6.1,43.62,2013,2,DJF
2013-02-11,0.0,11.125,17.8,3.8,63.25,0.0,12.36,19.82,7.84,50.83,2013,2,DJF
2013-02-12,0.0,11.625,18.549999999999997,5.175,65.25,0.0,13.45,20.66,8.55,50.18,2013,2,DJF
2013-02-13,0.0,11.9,18.775,4.824999999999999,63.0,0.0,13.36,21.12,8.46,53.42,2013,2,DJF
2013-02-14,3.25,11.5,16.175,8.149999999999999,67.75,1.59,12.41,16.83,8.61,67.65,2013,2,DJF
2013-02-15,4.2,10.625,12.799999999999999,8.875,80.5,0.43,11.57,18.1,8.02,77.62,2013,2,DJF
2013-02-16,0.0,10.4,15.45,5.95,79.25,0.08,12.18,19.17,7.42,67.13,2013,2,DJF
2013-02-17,0.05,10.725,15.775,5.95,79.0,0.02,12.17,19.19,7.4,59.89,2013,2,DJF
2013-02-18,0.0,11.775,17.65,5.875,75.25,0.47,12.36,19.31,7.31,52.89,2013,2,DJF
2013-02-19,0.0,11.600000000000001,17.425,6.25,69.25,0.0,12.36,19.63,7.51,57.11,2013,2,DJF
2013-02-20,0.0,12.2,19.3,4.925,65.5,0.0,13.46,21.28,8.12,58.53,2013,2,DJF
2013-02-21,17.5,11.2,16.1,6.875,75.0,15.47,12.22,16.07,9.5,70.66,2013,2,DJF
2013-02-22,23.85,10.575,13.7,8.225,84.5,7.53,12.09,14.52,10.31,91.2,2013,2,DJF
2013-02-23,0.9,11.05,15.65,6.175,81.0,0.07,12.9,19.24,8.85,70.5,2013,2,DJF
2013-02-24,0.0,12.725,18.725,6.675,76.5,0.0,12.96,20.4,6.1,63.23,2013,2,DJF
2013-02-25,1.0,13.325,18.45,6.575,71.25,0.01,15.13,20.35,10.01,61.87,2013,2,DJF
2013-02-26,6.699999999999999,13.25,17.025,8.55,75.25,23.59,14.06,19.23,10.07,74.0,2013,2,DJF
2013-02-27,37.8,10.15,12.475,7.075,90.0,12.87,12.93,16.07,8.63,76.33,2013,2,DJF
2013-02-28,0.85,10.475,15.899999999999999,5.375,72.75,0.04,12.19,19.53,7.03,68.6,2013,2,DJF
2013-03-01,0.0,11.425,18.925,4.5249999999999995,63.75,0.0,11.9,21.48,4.29,54.9,2013,3,MAM
2013-03-02,0.0,13.425,21.825,4.225,62.75,0.0,14.23,23.85,6.6,50.57,2013,3,MAM
2013-03-03,0.0,15.675,23.05,6.2,61.0,0.0,16.51,24.96,9.59,46.67,2013,3,MAM
2013-03-04,0.0,15.775,23.4,9.275,67.25,0.0,18.66,25.55,12.5,43.88,2013,3,MAM
2013-03-05,0.0,15.95,23.65,9.0,66.5,0.0,17.61,25.35,11.91,52.93,2013,3,MAM
2013-03-06,0.0,15.924999999999999,24.0,7.875,63.75,0.0,17.83,25.95,11.89,50.23,2013,3,MAM
2013-03-07,0.0,16.375,24.35,8.25,62.0,0.0,18.35,26.1,11.11,47.01,2013,3,MAM
2013-03-08,0.25,17.775,24.5,9.675,68.5,0.0,19.11,25.95,13.14,49.03,2013,3,MAM
2013-03-09,13.55,15.350000000000001,22.35,10.95,74.75,0.36,19.15,25.82,14.24,54.64,2013,3,MAM
2013-03-10,0.0,16.075000000000003,22.5,10.375,67.75,0.0,17.58,25.45,12.08,53.8,2013,3,MAM
2013-03-11,0.0,17.3,24.45,9.75,64.0,0.0,19.5,26.52,13.83,48.83,2013,3,MAM
2013-03-12,0.19999999999999998,17.025,21.85,13.149999999999999,63.5,0.65,19.9,26.01,14.45,52.66,2013,3,MAM
2013-03-13,12.95,14.4,17.75,12.4,79.0,6.72,17.26,21.0,14.05,70.57,2013,3,MAM
2013-03-14,25.15,12.45,16.6,7.95,89.25,14.85,15.67,19.88,11.71,81.35,2013,3,MAM
2013-03-15,0.0,14.625,20.625,7.1,72.25,0.01,15.92,22.6,11.11,68.87,2013,3,MAM
2013-03-16,0.9,15.525,21.625,8.925,66.25,0.39,16.72,24.45,10.79,58.96,2013,3,MAM
2013-03-17,1.2,15.475,20.825,10.85,67.75,1.41,17.09,24.18,11.22,62.96,2013,3,MAM
2013-03-18,0.0,16.35,22.475,10.175,67.75,0.0,18.33,25.5,12.87,61.26,2013,3,MAM
2013-03-19,0.0,18.15,25.1,10.325,66.0,0.0,19.38,27.23,12.58,59.31,2013,3,MAM
2013-03-20,0.0,17.425,22.75,13.0,66.5,0.45,18.61,25.09,14.28,65.78,2013,3,MAM
2013-03-21,0.0,17.325,23.8,11.925,67.5,0.01,18.26,26.08,12.86,62.12,2013,3,MAM
2013-03-22,0.2,18.5,24.0,10.85,65.5,0.3,19.0,27.37,12.38,53.72,2013,3,MAM
2013-03-23,19.5,15.375,20.2,12.15,82.0,17.22,17.35,22.85,13.42,66.38,2013,3,MAM
2013-03-24,15.3,13.1,17.15,9.125,88.25,14.37,16.61,21.08,12.67,73.62,2013,3,MAM
2013-03-25,0.0,15.625,22.05,8.85,73.0,0.0,16.99,24.83,10.85,63.91,2013,3,MAM
2013-03-26,0.0,17.55,23.95,9.05,64.75,0.0,18.26,24.94,11.23,53.15,2013,3,MAM
2013-03-27,0.15,18.75,24.75,13.1,65.75,0.0,20.28,27.25,15.83,53.79,2013,3,MAM
2013-03-28,0.8,17.325,22.475,11.85,74.5,0.04,19.18,24.9,14.95,60.55,2013,3,MAM
2013-03-29,0.8,18.325,24.175,12.025,69.25,0.06,18.64,24.38,12.97,66.33,2013,3,MAM
2013-03-30,0.0,18.825,24.7,11.975,66.75,0.0,19.79,26.83,13.5,61.23,2013,3,MAM
2013-03-31,0.0,19.299999999999997,25.5,12.525,68.25,0.0,20.91,28.17,14.46,54.82,2013,3,MAM
2013-04-01,2.3,18.275,23.725,12.7,73.75,0.68,21.65,29.25,14.32,49.93,2013,4,MAM
2013-04-02,0.30000000000000004,18.65,24.3,13.275,67.5,19.38,21.03,27.07,16.21,56.4,2013,4,MAM
2013-04-03,0.0,18.175,24.025,12.0,63.25,0.12,19.28,26.71,13.62,61.78,2013,4,MAM
2013-04-04,0.0,17.525,23.475,11.100000000000001,60.5,0.09,19.29,26.99,12.57,53.69,2013,4,MAM
2013-04-05,0.0,17.775,24.5,10.5,58.75,0.1,19.81,27.88,11.93,51.47,2013,4,MAM
2013-04-06,0.0,19.55,26.25,10.6,57.5,0.0,21.32,29.55,12.88,44.99,2013,4,MAM
2013-04-07,0.0,19.4,25.625,13.675,56.75,0.0,21.43,28.09,14.6,55.35,2013,4,MAM
2013-04-08,0.0,20.875,27.075,13.8,58.0,0.01,21.68,29.73,15.77,56.54,2013,4,MAM
2013-04-09,1.15,21.125,27.75,14.8,64.25,1.35,23.6,31.31,17.04,52.46,2013,4,MAM
2013-04-10,2.25,19.975,25.175,14.5,67.75,1.25,21.78,29.99,16.03,54.88,2013,4,MAM
2013-04-11,0.0,21.05,27.025,13.675,64.5,0.0,22.36,30.53,15.49,57.38,2013,4,MAM
2013-04-12,0.65,21.9,28.075,14.825,60.25,0.0,22.78,30.05,16.81,55.89,2013,4,MAM
2013-04-13,1.5499999999999998,22.4,28.975,14.925,59.0,0.01,24.61,32.78,17.38,50.51,2013,4,MAM
2013-04-14,0.6,22.175,28.75,15.825,61.75,0.29,24.7,31.59,19.3,50.64,2013,4,MAM
2013-04-15,2.6,23.0,29.45,15.225,57.0,0.34,25.25,32.47,18.28,46.24,2013,4,MAM
2013-04-16,7.4,18.675,22.975,13.975,74.25,16.33,23.27,30.1,17.7,55.96,2013,4,MAM
2013-04-17,0.0,20.424999999999997,26.85,13.325,63.0,0.01,22.86,31.6,14.89,44.65,2013,4,MAM
2013-04-18,0.0,21.4,28.725,13.525,57.0,0.0,23.59,32.34,14.67,39.95,2013,4,MAM
2013-04-19,0.0,22.575000000000003,29.475,13.55,53.5,0.0,24.84,33.32,16.52,42.15,2013,4,MAM
2013-04-20,0.3,21.85,26.75,15.674999999999999,52.5,1.18,24.32,32.53,18.88,48.93,2013,4,MAM
2013-04-21,1.2000000000000002,20.95,26.700000000000003,16.075,58.5,3.58,22.04,27.14,17.14,55.13,2013,4,MAM
2013-04-22,0.0,20.9,25.3,15.6,67.25,1.93,22.25,29.98,15.26,58.02,2013,4,MAM
2013-04-23,3.6,20.900000000000002,27.2,15.525,72.5,0.0,22.92,29.1,17.68,57.8,2013,4,MAM
2013-04-24,0.55,22.575,28.5,16.25,59.25,1.08,22.85,30.92,17.26,57.14,2013,4,MAM
2013-04-25,0.1,23.025000000000002,28.5,17.725,56.0,2.72,23.4,30.28,17.35,55.39,2013,4,MAM
2013-04-26,1.2000000000000002,21.9,27.35,17.075,60.25,8.83,23.57,30.76,17.53,57.67,2013,4,MAM
2013-04-27,0.0,21.525,26.975,15.525,59.0,0.06,23.12,30.84,16.67,56.62,2013,4,MAM
2013-04-28,0.0,21.75,27.525,15.025,55.0,0.0,23.46,30.09,17.56,50.21,2013,4,MAM
2013-04-29,0.75,23.225,29.9,15.55,47.75,0.0,24.81,32.16,18.53,41.59,2013,4,MAM
2013-04-30,0.4,23.175,30.05,16.425,42.25,0.28,25.14,34.08,16.59,40.66,2013,4,MAM
2013-05-01,1.2,22.025,29.4,15.9,41.25,0.01,23.66,31.7,16.49,40.49,2013,5,MAM
2013-05-02,0.0,23.2,30.05,15.1,38.5,0.0,24.66,33.4,16.61,38.3,2013,5,MAM
2013-05-03,0.0,24.275,31.85,15.175,36.75,0.0,25.69,34.46,17.82,35.47,2013,5,MAM
2013-05-04,0.0,25.45,32.525,16.15,37.75,0.21,27.18,35.74,19.38,36.7,2013,5,MAM
2013-05-05,1.7999999999999998,25.35,32.575,18.8,41.75,0.11,26.76,34.86,19.44,41.14,2013,5,MAM
2013-05-06,0.0,25.575,32.725,18.15,42.0,0.08,26.69,35.16,19.01,39.8,2013,5,MAM
2013-05-07,0.1,26.225,32.725,17.625,38.0,0.02,27.19,35.9,18.91,38.56,2013,5,MAM
2013-05-08,0.0,26.0,32.050000000000004,18.85,37.75,0.03,27.86,35.57,19.81,39.79,2013,5,MAM
2013-05-09,0.0,27.1,34.1,18.425,34.0,0.0,29.19,37.03,20.52,35.02,2013,5,MAM
2013-05-10,0.0,27.975,34.475,19.3,34.75,0.19,28.74,34.1,23.46,35.43,2013,5,MAM
2013-05-11,3.5999999999999996,26.625,31.85,20.175,44.0,0.05,27.8,34.79,21.44,41.12,2013,5,MAM
2013-05-12,0.95,22.875,26.625,18.125,60.25,6.85,26.35,31.5,21.62,47.69,2013,5,MAM
2013-05-13,0.1,24.425,29.125,18.2,55.0,0.11,26.07,32.78,19.85,48.92,2013,5,MAM
2013-05-14,0.0,25.475,31.375,18.775,45.25,0.24,26.97,34.61,19.14,43.58,2013,5,MAM
2013-05-15,0.0,26.975,33.3,18.275,35.0,0.03,27.99,36.05,18.84,41.45,2013,5,MAM
2013-05-16,0.0,28.225,35.425,18.65,26.75,0.16,29.52,38.36,21.2,34.99,2013,5,MAM
2013-05-17,0.0,29.0,37.125,19.225,24.75,0.0,31.15,40.06,21.46,23.91,2013,5,MAM
2013-05-18,0.0,30.7,38.8,19.5,24.5,0.0,32.49,42.57,22.71,20.91,2013,5,MAM
2013-05-19,0.6000000000000001,32.175,39.925,22.2,26.0,0.0,33.22,42.79,23.16,19.68,2013,5,MAM
2013-05-20,0.0,31.675,39.375,22.9,27.5,0.12,34.05,42.55,25.97,19.73,2013,5,MAM
2013-05-21,0.0,31.95,39.625,22.3,24.75,0.0,33.95,42.72,25.56,18.38,2013,5,MAM
2013-05-22,0.0,32.125,39.825,22.6,21.5,0.0,34.44,43.2,26.03,18.74,2013,5,MAM
2013-05-23,0.0,32.75,40.775,22.825,21.0,0.0,35.51,45.07,25.59,14.2,2013,5,MAM
2013-05-24,0.0,33.925,41.724999999999994,23.0,21.75,0.0,36.43,45.17,27.7,14.19,2013,5,MAM
2013-05-25,2.1,32.125,39.6,24.65,32.0,0.0,36.88,44.27,28.43,13.71,2013,5,MAM
2013-05-26,7.2,26.675,35.425,21.9,55.0,6.37,31.73,37.58,25.29,27.7,2013,5,MAM
2013-05-27,0.5,27.075,33.425,20.825000000000003,47.0,0.88,30.12,38.46,21.74,24.96,2013,5,MAM
2013-05-28,0.2,26.425,32.625,19.075,42.0,0.0,29.63,36.78,22.03,22.64,2013,5,MAM
2013-05-29,0.0,26.95,33.5,18.65,32.75,0.0,29.77,37.94,21.56,17.32,2013,5,MAM
2013-05-30,0.0,28.55,35.8,18.225,31.25,0.0,30.9,39.67,21.33,16.24,2013,5,MAM
2013-05-31,0.0,30.55,38.075,20.4,27.25,0.0,33.36,41.9,23.0,14.47,2013,5,MAM
2013-06-01,0.0,31.275,37.9,21.575,30.75,0.0,34.97,42.59,24.86,12.76,2013,6,JJ
2013-06-02,0.1,31.45,37.25,23.825,36.0,0.0,35.47,42.17,29.01,13.64,2013,6,JJ
2013-06-03,0.15000000000000002,30.8,35.825,24.4,41.75,2.63,33.15,40.02,27.4,23.93,2013,6,JJ
2013-06-04,0.0,31.9,37.45,24.7,36.0,0.0,33.74,41.89,25.39,24.96,2013,6,JJ
2013-06-05,0.0,32.85,39.6,24.225,31.0,0.0,36.35,43.79,28.38,19.4,2013,6,JJ
2013-06-06,0.0,33.225,40.15,24.35,24.25,0.01,36.25,44.51,27.19,15.03,2013,6,JJ
2013-06-07,0.0,32.65,38.975,23.675,28.75,0.0,36.08,43.7,28.4,12.07,2013,6,JJ
2013-06-08,0.0,33.175,39.7,24.4,29.5,0.0,36.06,43.69,27.15,11.38,2013,6,JJ
2013-06-09,0.0,34.4,40.2,26.375,32.75,0.0,37.47,45.68,27.16,10.95,2013,6,JJ
2013-06-10,0.0,34.75,39.4,28.35,37.0,0.0,38.71,45.62,31.16,12.79,2013,6,JJ
2013-06-11,0.0,33.65,40.625,26.450000000000003,47.75,3.44,38.9,46.18,31.4,20.85,2013,6,JJ
2013-06-12,1.85,29.0,31.825,26.175,63.25,9.28,32.73,36.79,28.42,51.61,2013,6,JJ
2013-06-13,3.75,29.45,34.0,24.125,60.0,0.45,32.34,37.82,26.53,54.47,2013,6,JJ
2013-06-14,12.0,25.925,30.275,21.85,71.75,12.37,30.77,34.58,26.81,58.53,2013,6,JJ
2013-06-15,20.200000000000003,23.325,26.55,20.675,78.75,6.96,27.46,31.66,22.92,64.85,2013,6,JJ
2013-06-16,0.0,25.3,30.5,19.85,62.25,2.04,27.8,34.7,21.72,54.38,2013,6,JJ
2013-06-17,0.65,25.55,30.275,19.775,57.5,0.19,29.21,36.09,21.01,38.05,2013,6,JJ
2013-06-18,0.0,26.525,31.625,20.875,53.25,4.19,29.39,35.23,21.91,41.95,2013,6,JJ
2013-06-19,0.0,28.725,33.85,21.1,51.0,0.0,31.13,37.95,22.86,39.85,2013,6,JJ
2013-06-20,0.0,30.725,36.55,22.975,47.25,0.0,33.01,40.46,25.06,40.96,2013,6,JJ
2013-06-21,0.0,32.675,39.2,24.5,44.25,0.0,34.81,41.88,26.08,34.8,2013,6,JJ
2013-06-22,0.0,34.525,40.4,26.6,42.25,0.0,35.89,43.53,28.08,29.83,2013,6,JJ
2013-06-23,0.0,35.2,40.95,28.975,42.0,0.0,36.78,44.14,28.31,31.38,2013,6,JJ
2013-06-24,0.0,34.9,40.725,29.775,45.5,0.0,37.83,44.48,31.6,29.54,2013,6,JJ
2013-06-25,4.75,32.325,38.175,26.475,56.25,0.01,37.46,44.22,30.94,28.56,2013,6,JJ
2013-06-26,9.95,29.875,34.875,25.175,66.5,3.7,35.98,41.6,29.56,36.01,2013,6,JJ
2013-06-27,3.75,27.724999999999998,30.55,24.275,72.25,2.57,35.21,41.02,29.35,37.62,2013,6,JJ
2013-06-28,5.75,28.65,34.325,24.2,70.0,37.35,33.37,40.0,27.99,47.31,2013,6,JJ
2013-06-29,0.15,29.325,34.0,24.45,66.5,3.05,32.39,37.11,27.18,52.95,2013,6,JJ
2013-06-30,6.6499999999999995,29.7,34.825,23.725,62.25,0.51,32.37,38.22,26.66,51.74,2013,6,JJ
2013-07-01,0.0,29.725,34.725,23.8,56.75,1.08,32.33,37.73,28.07,44.48,2013,7,Monsoon
2013-07-02,0.0,30.675,35.7,23.7,46.75,0.0,32.2,39.44,24.88,42.0,2013,7,Monsoon
2013-07-03,0.0,31.75,37.325,23.2,41.0,0.0,33.48,40.0,25.99,40.13,2013,7,Monsoon
2013-07-04,0.0,32.65,37.85,25.875,47.5,0.0,34.83,40.97,26.85,36.58,2013,7,Monsoon
2013-07-05,3.0,32.1,37.025,25.575,59.25,0.13,35.18,40.77,28.22,36.92,2013,7,Monsoon
2013-07-06,7.25,29.2,34.5,24.875,71.5,6.83,33.11,38.6,27.51,50.21,2013,7,Monsoon
2013-07-07,4.3,28.1,31.1,25.05,76.0,22.72,30.93,35.3,27.55,65.72,2013,7,Monsoon
2013-07-08,7.75,28.35,32.55,23.8,76.0,24.99,31.58,36.07,26.86,63.92,2013,7,Monsoon
2013-07-09,18.55,25.175,27.175,23.45,86.5,22.81,30.34,34.43,26.57,64.05,2013,7,Monsoon
2013-07-10,0.5,25.150000000000002,27.8,22.25,81.75,0.31,29.14,33.64,24.68,61.9,2013,7,Monsoon
2013-07-11,0.1,28.3,33.15,22.175,65.75,0.55,30.79,36.69,24.25,48.15,2013,7,Monsoon
2013-07-12,0.0,29.725,34.325,23.575,62.5,0.02,32.18,37.3,26.41,45.51,2013,7,Monsoon
2013-07-13,0.2,30.25,34.975,25.25,65.0,1.89,31.88,37.85,25.27,54.66,2013,7,Monsoon
2013-07-14,0.5,30.55,34.35,26.25,64.25,1.36,32.34,37.3,26.11,58.91,2013,7,Monsoon
